Date,MPU-BBD-AWN,MPU-BBD-10
1998-05-01T00:00:00Z,60.91892759615546,75.991917
1998-06-01T00:00:00Z,58.822420920745685,78.963171
1998-07-01T00:00:00Z,83.19637324772575,102.53918
1998-08-01T00:00:00Z,146.0987998653949,147.85519
1998-09-01T00:00:00Z,239.2139406075939,264.24567
1998-10-01T00:00:00Z,157.48403034181757,193.92075
1998-11-01T00:00:00Z,148.74907973482217,159.8566
1998-12-01T00:00:00Z,87.63404597901487,110.99228
1999-01-01T00:00:00Z,109.77787194875297,132.90746
1999-02-01T00:00:00Z,37.158917403311,71.747312
1999-03-01T00:00:00Z,49.21654488206715,51.888791
1999-04-01T00:00:00Z,34.72728771097377,50.521184
1999-05-01T00:00:00Z,30.15064844919146,70.065499
1999-06-01T00:00:00Z,58.499432536946486,106.05711
1999-07-01T00:00:00Z,89.19775325649779,120.11289
1999-08-01T00:00:00Z,77.38758338035704,103.20058
1999-09-01T00:00:00Z,64.48694181676726,99.215078
1999-10-01T00:00:00Z,64.17809849652328,76.942736
1999-11-01T00:00:00Z,56.33389621092453,87.983589
1999-12-01T00:00:00Z,115.68964999253008,85.97131
2000-01-01T00:00:00Z,47.469651552902704,83.223221
2000-02-01T00:00:00Z,53.641941199183634,57.111153
2000-03-01T00:00:00Z,49.18063888457009,79.887786
2000-04-01T00:00:00Z,86.93387080975837,82.062281
2000-05-01T00:00:00Z,95.24134440203088,138.63585
2000-06-01T00:00:00Z,88.45760827449179,113.87496
2000-07-01T00:00:00Z,43.26377387605583,94.0445
2000-08-01T00:00:00Z,55.601949592855256,57.735732
2000-09-01T00:00:00Z,82.06733715298608,75.766004
2000-10-01T00:00:00Z,70.28354685349954,90.757186
2000-11-01T00:00:00Z,227.22342454252615,192.00624
2000-12-01T00:00:00Z,210.67382244964304,208.50122
2001-01-01T00:00:00Z,166.23864511840875,177.19155
2001-02-01T00:00:00Z,171.6383251313895,159.6493
2001-03-01T00:00:00Z,133.97302274521945,123.15276
2001-04-01T00:00:00Z,155.78921578109924,133.92545
2001-05-01T00:00:00Z,114.26965663310807,113.32758
2001-06-01T00:00:00Z,61.842786807157836,70.027619
2001-07-01T00:00:00Z,89.45618767721984,88.908661
2001-08-01T00:00:00Z,90.24769949011294,98.301821
2001-09-01T00:00:00Z,407.9408833241052,362.49375
2001-10-01T00:00:00Z,337.9183301308995,270.12972
2001-11-01T00:00:00Z,197.33819163550638,163.0581
2001-12-01T00:00:00Z,96.78871963480586,117.49258
2002-01-01T00:00:00Z,137.56052508035205,131.87242
2002-02-01T00:00:00Z,60.00462246825715,73.85974
2002-03-01T00:00:00Z,103.1453972321474,112.45889
2002-04-01T00:00:00Z,57.964062896522485,93.776047
2002-05-01T00:00:00Z,103.29683697149457,86.778233
2002-06-01T00:00:00Z,68.21598958875886,77.663509
2002-07-01T00:00:00Z,114.26022054508677,86.087565
2002-08-01T00:00:00Z,131.14199275631046,143.18955
2002-09-01T00:00:00Z,178.29577627398078,117.61513
2002-10-01T00:00:00Z,120.57671910200607,99.37032
2002-11-01T00:00:00Z,206.8669626698974,158.1135
2002-12-01T00:00:00Z,165.02271503489632,109.69413
2003-01-01T00:00:00Z,171.75527105721636,145.13794
2003-02-01T00:00:00Z,283.7969519541221,134.87135
2003-03-01T00:00:00Z,300.74964854125585,222.40741
2003-04-01T00:00:00Z,155.59133796729333,149.1406
2003-05-01T00:00:00Z,121.92483906579868,121.80503
2003-06-01T00:00:00Z,67.79086705312503,108.43456
2003-07-01T00:00:00Z,51.746649556235106,67.042479
2003-08-01T00:00:00Z,84.19547343173775,54.117298
2003-09-01T00:00:00Z,53.8378164971781,64.105521
2003-10-01T00:00:00Z,33.86371584489239,40.874708
2003-11-01T00:00:00Z,30.292232631084158,38.435196
2003-12-01T00:00:00Z,60.476482172260454,66.21421
2004-01-01T00:00:00Z,94.51192913553523,74.330495
2004-02-01T00:00:00Z,53.071842748070026,71.880806
2004-03-01T00:00:00Z,38.915768923689086,54.499016
2004-04-01T00:00:00Z,57.156985768151,74.716156
2004-05-01T00:00:00Z,92.67783957726706,110.6319
2004-06-01T00:00:00Z,114.73608299109554,138.90711
2004-07-01T00:00:00Z,73.3490920294071,90.092839
2004-08-01T00:00:00Z,95.12458581094265,100.76379
2004-09-01T00:00:00Z,71.32165236865772,101.33698
2004-10-01T00:00:00Z,107.70223015002409,92.364614
2004-11-01T00:00:00Z,78.57551175347272,109.28937
2004-12-01T00:00:00Z,28.592294059833076,59.16452
2005-01-01T00:00:00Z,77.83283293286578,61.677528
2005-02-01T00:00:00Z,31.340544536425046,41.698916
2005-03-01T00:00:00Z,42.25327753097176,30.798901999999998
2005-04-01T00:00:00Z,68.83730803378565,74.697007
2005-05-01T00:00:00Z,60.592869982490214,81.353848
2005-06-01T00:00:00Z,61.4135147374454,58.958802
2005-07-01T00:00:00Z,56.60819118943854,73.157096
2005-08-01T00:00:00Z,42.41258188467616,56.900339
2005-09-01T00:00:00Z,126.8743664666778,135.00232
2005-10-01T00:00:00Z,80.45718733124258,94.383623
2005-11-01T00:00:00Z,32.466095980037096,77.796174
2005-12-01T00:00:00Z,78.73817649110998,75.283624
2006-01-01T00:00:00Z,62.222410814143004,89.118833
2006-02-01T00:00:00Z,60.37162199694527,63.805845
2006-03-01T00:00:00Z,46.38076046654976,50.129677
2006-04-01T00:00:00Z,57.94457797737796,88.047446
2006-05-01T00:00:00Z,95.86812370732414,112.693
2006-06-01T00:00:00Z,91.21692511895127,112.6494
2006-07-01T00:00:00Z,120.16363501225362,169.01516
2006-08-01T00:00:00Z,134.59693721005104,119.02195
2006-09-01T00:00:00Z,35.063340463333255,75.372648
2006-10-01T00:00:00Z,36.09655980452553,72.428663
2006-11-01T00:00:00Z,48.19654218698915,40.999134
2006-12-01T00:00:00Z,17.616228674882336,58.904172
2007-01-01T00:00:00Z,44.72173252930129,102.33649
2007-02-01T00:00:00Z,27.484564576369806,42.279214
2007-03-01T00:00:00Z,59.732663817455084,79.298011
2007-04-01T00:00:00Z,31.232594761195553,80.772964
2007-05-01T00:00:00Z,36.276646296704534,43.669571
2007-06-01T00:00:00Z,42.459964735377845,57.780883
2007-07-01T00:00:00Z,25.43432020815925,56.079511
2007-08-01T00:00:00Z,148.93293546856887,162.84118
2007-09-01T00:00:00Z,154.1409047843251,197.64608
2007-10-01T00:00:00Z,122.13596325685135,165.21771
2007-11-01T00:00:00Z,94.69215130903407,158.71455
2007-12-01T00:00:00Z,125.26931116373171,165.06324
2008-01-01T00:00:00Z,238.28663733108766,249.76311
2008-02-01T00:00:00Z,102.75051901663572,150.22727
2008-03-01T00:00:00Z,161.23567795565722,175.54577
2008-04-01T00:00:00Z,88.15247822632972,110.07458
2008-05-01T00:00:00Z,48.319723088065395,89.331165
2008-06-01T00:00:00Z,51.213192443622845,108.62545
2008-07-01T00:00:00Z,94.88114732633973,149.40038
2008-08-01T00:00:00Z,66.7889949827039,101.15765
2008-09-01T00:00:00Z,202.17209292061722,303.1184
