Date,Production_all_log,Production_NAICS_log,Production_SIC_log,Employment_all_lin,Employment_manu_lin,Consumption_log,Inflation,Inflation_urban,NewOrders_log,Wages_all_log,Wages_manu_log,Labor_all_lin,Labor_manu_lin,FederalFundsRate_lin,StockMarketIndex_log,M2_cca,Production_all_log_cycle,Production_NAICS_log_cycle,Production_SIC_log_cycle,Employment_all_lin_cycle,Employment_manu_lin_cycle,Consumption_log_cycle,Inflation_cycle,Inflation_urban_cycle,NewOrders_log_cycle,Wages_all_log_cycle,Wages_manu_log_cycle,Labor_all_lin_cycle,Labor_manu_lin_cycle,FederalFundsRate_lin_cycle,StockMarketIndex_log_cycle,M2_cca_cycle
1995-10-01,431.3502849577276,427.6334119465859,431.4517037591356,118038,17216,414.3912201856919,3.1097793857374536,3.1311172363366144,386.07297110405955,246.3853240590168,252.09170873110332,34.3,41.2,5.76,636.5610971958719,3.7585783620538358,4.876717009355161,5.837806502162209,5.547026170701486,2261.497690479213,664.6079665849174,-0.292445534084834,0.6720934494116091,0.21801655757025973,-11.432106915434531,-0.46541904539094503,-1.010553371600679,0.09206006196792771,0.0751264770896185,2.404651720576679,6.581190909693191,-0.08983508701937781
1995-11-01,431.6016364377968,427.7385304784406,431.53965945011174,118182,17209,415.2220311308183,-0.03321707357786087,1.562500220757841,388.36235309064483,246.64031782234406,252.17206229107165,34.3,41.3,5.8,640.5839833086491,2.1566925468474154,4.940176748243516,6.142944094897302,5.744291155373446,2017.7312960765848,611.1012574454435,0.04452226890379052,-2.5989173601007365,-1.5353347079257937,-7.974372005900648,-0.43596906724235396,-1.410369507138057,0.08714433990973447,0.15911398514543862,2.3937546438529087,12.084554051236523,-2.216526378163173
1995-12-01,431.9825379999797,428.18388285676195,431.90402416952855,118328,17231,415.8570534521372,2.306400693410406,1.5604683603402663,382.64651170664996,246.89466302092708,252.49283241374863,34.2,40.9,5.6,642.3133309347855,3.1781959152350234,4.757842535102952,5.684096541965744,5.276995045472802,1312.0985112666676,636.266958680495,0.5366962397358179,-0.11954590899590034,-1.6810116545679463,-11.96584515448842,-0.44308608492235635,-1.7340101844776825,-0.028055972240856875,-0.25452546077845994,2.2506198913561657,12.28380256155026,-1.4241025131747795
1996-01-01,431.3267218077074,427.4192228136545,431.1325161500897,118323,17208,415.4043265311985,2.6659134332074874,6.221660081024274,378.64597824528,247.31713935695794,253.3696813957432,33.8,39.7,5.56,645.5230040832122,6.068114175481873,3.8769518788222967,5.578513507424304,5.1557529636091886,1010.705281947623,474.9852909885376,-0.1782592402188925,0.5810366992130245,3.343477313620515,-16.475240799493974,-0.2916242111186875,-1.021428955394157,-0.40134677577301403,-1.5030844795383445,2.085091395474209,12.91141936384679,0.3257645696121596
1996-02-01,432.85520155580366,428.99442399618977,432.6819110727782,118744,17229,416.1691635681711,1.8840902944932016,2.3248312082714113,383.0812950002603,247.40142086215764,253.05171610400527,34.3,41.3,5.22,646.2139814816601,4.596574609863484,6.003458409210907,7.447261103455389,7.056086188165693,2232.4365940703137,590.3187616018004,-0.16072834435993855,-0.20761212497679282,-0.1628992781993439,-13.569883402548726,-1.0559872645285395,-2.2353067876346984,0.12333069728902046,0.2590220712382063,1.620829017943299,16.193602772812483,1.3433561710057114
1996-03-01,432.76113667312774,428.8096377338457,432.5157296694539,119001,17193,416.6525679182108,3.611157731398124,3.8647376400505884,389.3859034800475,247.56977107026904,252.57286443082558,34.3,41.1,5.31,647.0025210286697,8.197177025753646,4.036611186651783,4.401979201283893,4.044236143133844,880.9281478449848,464.3649124714284,0.20662161955669944,1.4504569470221966,1.0993226158155713,-8.145613688386618,-0.629360009368952,-2.088239927660595,0.04095943069449248,-0.15175988169893628,1.7146271196787124,21.712962775186156,3.684580060421033
1996-04-01,433.67180278441026,429.96282378754955,433.6354354847524,119168,17204,417.0209323650814,3.6003232772146894,4.621315082516967,395.6996371070877,248.1567748522486,254.08142817262961,34.2,41.2,5.22,648.3367230529744,3.5099147545296843,4.815802965772207,4.571458982232684,4.170562604601287,482.9759647703031,414.6696347220677,0.2312280121434469,1.0691227805923447,1.3781083838426684,-2.0269698563730003,-0.09106583504240007,-0.3980890293314019,-0.03700725100389235,-0.11621163433338921,1.4026220578538462,21.62529049539387,-1.257715849973323
1996-05-01,434.4014490906317,430.7449898821469,434.40638300218586,119496,17222,417.15062005212235,2.0665341465630864,2.3040007077893123,394.54577815143836,248.32385926873033,254.23890852013628,34.3,41.4,5.24,650.5963408767767,3.855555122381525,5.048612470978753,5.142455859291431,4.767548355980011,682.166290731373,442.9807630860305,0.8573075332579947,-0.204298649205517,-0.47397932557048694,-4.833267306368668,0.20092850610285495,-0.08637163653966695,-2.570523338079056e-4,0.01371324896940962,1.065612929743617,22.69929234655183,-0.7029463618544076
1996-06-01,435.24291691849237,431.8555543630048,435.4505118255553,119778,17226,417.26781178193085,-0.01638706241460688,2.2995855009171327,408.42942263685995,248.74035299865875,254.63152779166438,34.4,41.5,5.27,650.8217576544439,4.197840780535799,5.443196219280139,7.03256764267428,6.6894242245957685,812.2030442375253,361.93062954425113,0.2889411059492204,-2.0658540292127636,-0.2012463030643361,10.610814365810825,0.5186362685893187,0.12248835700100358,0.09627404738140655,0.10540688339062143,1.0060769685618052,25.91196859046272,-0.20480622948231808
1996-07-01,435.1131765291999,432.1611600267471,435.7259956840748,120020,17223,417.47871899169644,2.537327612501801,2.2951871835995847,394.9318790171843,248.98941912990392,254.94451709255713,34.3,41.4,5.4,646.1390067053266,4.697056935324449,6.216195430791515,7.65304661378957,7.4245305807965565,646.2394882605586,455.34790857136977,0.7672563868696329,0.34796138651744357,-0.739898146239073,-3.169645009976307,0.20566127557844993,0.21417091371009178,-0.018873109790490616,0.00707004005022327,1.1224794475166417,16.99696067582886,-0.2868635096920036
1996-08-01,435.6913933858807,432.6652657191714,436.25583514784836,120207,17255,417.8226046202803,1.1441336778911788,1.5276895761577352,400.0033882750859,249.23786646267013,255.1006451492524,34.4,41.5,5.22,648.0029209048062,2.2455096372766423,6.025720863813035,6.972718786274299,6.602772520870815,902.3333837542159,317.374472052903,0.2609971166745595,-1.2947015486861089,-1.5810456334252871,0.460499374617541,0.4656635310927868,0.0035349367085473204,0.08583434736840445,0.11039155875499773,0.6290688565661204,15.42600978064786,-1.0244316630423995
1996-09-01,436.37761022550404,433.5443283700015,437.0965687314457,120418,17252,417.9497268508576,3.376998143388213,3.8107367686639186,400.0033882750859,249.5681722955959,255.33438113412288,34.4,41.6,5.3,653.28145509699,3.008803923588053,6.26070299722187,7.22601301780719,6.738234459829528,698.518086823693,342.84758622812296,0.3020157265397643,0.7418329656337854,0.40220121066661907,2.15561596732573,0.406019563228881,-0.02830533667750501,0.07819690947113855,0.2311591789755667,0.5113463038801171,24.215800385549414,-1.5388751598254884
1996-10-01,436.3181423908192,433.37052356169147,436.9445320818247,120674,17268,418.2462271444921,3.6274198541297267,3.798673637472853,396.84033388642536,249.81518765380207,255.17861786275452,34.4,41.4,5.24,655.8580736575974,5.51783767541906,4.803469320027034,5.262134337332327,4.927361124571803,1374.1919205324084,351.35747799211094,-0.11849238410377438,1.3534645746626448,0.7869861754142438,-0.6713351587050056,0.14737553814228477,-0.40745912698963593,0.10765623581276174,-0.028087840953610055,0.542354280039179,24.680177326053126,1.5057560295397643
1996-11-01,437.1971248302576,434.2302995074293,437.8105205912634,120969,17277,418.4946706904381,2.1420173641137255,3.7866866385718168,404.1295341132285,250.14359517392109,255.56757206762074,34.4,41.5,5.31,662.9389699587085,6.094283849223131,4.988998560037544,5.304866083128047,5.047953539634591,610.353362227208,317.3278806399976,0.08141118116003554,9.277463648720286e-4,1.2199150876256777,7.278875774092398,0.3247309958225628,-0.08665478853080799,0.10332772630628995,0.125407799343769,0.06725687606398356,35.29400025643338,1.75622227366373
1996-12-01,437.8448992537451,435.094867910302,438.69582044692794,121152,17284,418.8896879163323,1.3773083239027086,3.0207693736534713,412.2283930911342,250.470927708418,256.10957881455465,34.4,41.7,5.29,660.7649673031285,6.409951168155067,4.414581629647614,5.246267680212668,5.037114925544017,719.5846209948359,286.33268735645834,0.3148683152007834,-0.9413485673217015,0.13941999995246368,14.628563051785136,0.16224734804291074,0.3522237807588908,0.10531645062926032,0.2412319825742273,0.06552144246450364,31.893741314945714,2.823418401894782
1997-01-01,437.9865551214258,435.15352101753655,438.78198217146445,121372,17297,419.361658053937,1.5536496748690645,2.260597214848253,404.305126783455,250.87859235779436,256.4179830682508,34.3,41.4,5.25,666.7160299710017,4.494917046865942,5.622585909991756,6.773042402628619,6.584362952444906,807.1713490030961,244.50024276266413,0.7493295124507426,-0.8820286955418573,-0.9193511920193083,6.5767416459302694,1.0455186966725307,0.538681569001767,-0.0229713248724579,-0.06648828756129888,-0.0027371825162827434,36.0953796312092,0.17841944541896826
1997-02-01,439.1890328110771,436.55834331825866,440.1935873933863,121682,17316,419.5727176510704,2.520398373828732,2.2563466378222876,405.35225677018457,251.1223958105374,256.4179830682508,34.4,41.6,5.19,667.3070390672939,3.633898250282823,7.455994160679893,9.187291854030605,8.974884992785519,1440.7772281037178,403.6420093971028,1.5644974462899768,0.07439623919482363,-0.8395544807369162,7.280340975473905,0.5482018361856262,-0.1017061101820218,0.08702877643717244,0.14037867345311383,-0.3791069470829349,32.632500207327894,0.6700995204230784
1997-03-01,439.8564133312811,437.6051317973519,441.19664322886354,121999,17340,419.84042321468786,1.2582168350361451,0.751173733449145,407.07346965829674,251.4465452029545,256.80215564985065,34.5,41.8,5.39,662.9521754745995,4.651592124718434,8.015883470068559,9.412878724621919,9.174983144734199,1868.5009143088246,470.83246893925025,1.256698125311459,-1.0257506042668751,-2.3222926293078188,7.3713485411129795,0.7629687012258444,0.35801499949729987,0.18519651994617448,0.4055101049766918,-0.12590487956714025,26.247992695940752,-0.4554509002938216
1997-04-01,439.87989398842933,437.40725849250185,441.0345590954073,122296,17349,419.8359172555562,1.1763679911813483,0.7507038092810012,403.60089852091374,251.6889695641051,256.7254391136754,34.5,41.8,5.51,668.6285360113499,5.0060315905160255,8.041332524728887,9.14344088291017,9.109584041368521,2350.310336845345,427.5099673183504,1.6934698553291128,-1.1776619040398877,-2.1945673223186377,3.6337913990322477,1.0876769887876208,0.39164456470945197,0.22897005351218525,0.5814871466377767,-0.13246074889046877,29.113534747377685,2.104493630498505
1997-05-01,440.46353701827707,438.15540230105813,441.78087503135214,122557,17362,419.8974811300183,-0.5477539498485822,0,413.19614257934074,252.09170873110332,257.0319527636131,34.6,41.7,5.5,674.3210804157687,3.6558002095810607,7.393629510740709,9.145503177520311,9.085058908545818,3750.094888929714,519.0516037526322,0.7808749915083695,-3.035260577272727,-3.2532580790550654,12.093662273484767,1.0246688076424277,0.5297433506094649,0.35221916870224135,0.5005404056092431,-0.08214871298252557,31.92871587698744,-0.21054501243146495
1997-06-01,440.95019572987314,438.7876987935389,442.44441556645506,122825,17387,420.390126157383,1.545956170178788,2.2492977532201563,408.42942263685995,252.2523513359307,257.18485799218087,34.3,41.6,5.56,678.5745841533748,5.185726765539821,7.516808585023512,8.882995022760042,8.880699990769017,3005.554977314954,584.7183893197471,0.2127499175217622,-0.7841141352125944,-1.0317945136569464,7.028872174945718,0.8575884866721992,0.41672197165024727,0.048572074833295176,0.4012676984111394,-0.08320504287034058,34.5854291244799,1.451595689079964
1997-07-01,441.71005405404264,439.4446685533587,443.11762580396385,123119,17389,421.31936960604816,0.7078981797256333,1.4971929577863325,411.57798429421655,252.57286443082558,257.2612230207106,34.5,41.6,5.52,686.0988564157597,5.500720268445557,9.147028457541808,11.01078059266547,11.039012793388395,3365.4652490739827,642.7996523129805,1.2125769361174434,-1.4795659397856138,-1.3717506991284023,13.09185891508588,0.515800207387457,-0.6089191910113527,0.2672597004353747,0.40789370683172166,0.08560588496831478,38.577404272989384,0.7612446028670252
1997-08-01,442.74946198460077,440.7476277717548,444.37706297582326,123099,17452,421.92576739208977,0.9646432009704246,2.9887935749421963,409.93321037331395,253.13130226021562,257.794151575519,34.6,41.7,5.54,680.1805668731047,10.257777372399978,7.994334780310226,10.072503087787709,10.127667172832503,2390.9657812859805,490.0884294770258,1.5460654559028058,-1.1871490850609958,0.13700848421774703,10.53863800078176,0.9884528477716685,-0.09115407756678451,0.3453084516361926,0.5002036827415353,0.22747734263767594,33.14731562637007,5.938212133902649
1997-09-01,443.63384312963257,441.60064749515976,445.24280137481355,123594,17465,421.9463586555836,2.889285629150115,2.981367993194093,401.4579593753238,253.3696813957432,257.8700529074361,34.6,41.7,5.54,685.359475063667,4.763175126357396,8.615274369028555,9.548655777324427,9.635325773337513,2464.253272847476,515.855639170135,1.0631515193025507,0.6758238551158557,0.1114234825483269,3.45606644041834,0.6849402838135177,-0.09074440529809635,0.3455825902610954,0.5118742924280042,0.12647549687027304,34.281922290328,-0.05430620366322092
1997-10-01,444.49051850720514,442.4548383792462,446.11785611042,123940,17513,422.45537758493174,1.55412418665146,2.2311751082200977,410.9233174715851,253.92369943330476,258.70118727251537,34.6,41.8,5.5,681.8508673001166,5.769314492183951,9.9467395771116,10.9423617360589,11.095203577140524,2701.878462271561,718.0638059981102,2.1918755562145407,-0.7558975709751352,-0.6745089888896807,11.6105418488591,1.065201065016339,0.7020046805781135,0.36019596028908296,0.6084459048775059,0.22545492885802965,32.10914078525411,1.2477073894443143
1997-11-01,445.3645887533216,443.5838691813612,447.18319175710315,124246,17556,422.86568998296946,0.06404440413556362,1.4851487044198277,405.0044303325521,254.3175557911976,259.00171341906173,34.5,41.8,5.52,686.213012607623,6.760919838713684,10.169189545387155,12.01563096564314,12.139144963266233,3069.119200876652,737.0140104337515,1.7811872739750925,-2.1331098420606134,-1.502978724749253,6.049871826358242,1.3736184377744678,1.1132039716719646,0.2621828420771237,0.5860841435218376,0.25058885879343595,32.19694243988579,1.3074920814146394
1997-12-01,445.67247005451975,444.0123358163613,447.5661548366853,124559,17588,423.43383617742774,-0.2561981275244829,0.74188564959633,404.65538983857516,254.5531271604435,259.15163848462583,34.6,42,5.5,687.7739265025243,5.441101526734028,9.979452656701426,11.882090344725555,12.116184024271377,3131.210030081682,576.3802606526151,1.2905597027835825,-2.3342849333641094,-2.098683992225163,6.412855114602394,1.3383785736838263,0.9772871305013382,0.412716183166971,0.9207123809206905,0.4434326789642675,32.31768756186693,-0.4883593071959087
1998-01-01,446.1847009941093,444.90671014585575,448.39399656117786,124823,17619,423.3454117926301,0.5923751829712678,1.4823967295911036,404.48041166619646,254.86636155907513,259.0767040487478,34.6,41.9,5.56,688.7838274725162,6.929988402129936,11.956869226895321,14.49287055864039,14.62463651265358,4098.584223655256,757.2750256257423,2.0647122457236264,-1.5218768867625847,-1.1483283806849793,3.1105214981920426,0.8194888486542595,-0.7292896762073156,0.5479918090909095,1.2546850767370472,0.4358794696714101,29.752682613794036,0.8416699153017513
1998-02-01,446.31595171216674,444.99095570618425,448.5266653666951,125024,17627,423.99156855413196,-0.6244037951998919,0,400.0033882750859,255.17861786275452,259.4508159703081,34.5,41.7,5.51,695.5916641687836,9.658772439194378,9.008596121695234,11.11584801571695,11.19142574242079,2087.380536605284,647.9601964824833,2.0908892999282216,-2.897222362732533,-3.203257217621445,-0.17353266435583237,1.2738558117193293,0.0025580545978982627,0.35683946357474383,0.677103273144084,0.7336685709605177,36.27376856761066,4.067887707438246
1998-03-01,446.3834706252116,444.8108105477166,448.3956898740034,125174,17637,424.4358124539586,0.1921588517276479,0,400.55133485154846,255.48990216080352,259.7491010535146,34.5,41.6,5.49,700.4655103722097,7.507722812938666,10.018030511707082,12.02060190474458,12.134291036953925,1603.0563385091664,827.6375612141055,1.8963760680471182,-2.085819597488079,-3.3342230053389503,0.981305065144852,1.660695884940509,1.5276276766603019,0.40664508072481453,0.5936779246551538,0.49000113924402644,40.02368790556102,1.7177851886764142
1998-04-01,446.75286439743223,445.28496637336497,448.8835226363344,125453,17637,424.96802539310687,1.4881886946122607,1.4805677387140128,401.2772908528289,255.8776498354456,259.5254706956866,34.4,41.3,5.45,701.3690629390805,7.490097056582172,8.663286421123814,10.161859866653629,10.288208028173585,2529.2452415826265,706.8057213025786,1.7048258545777912,-0.8807929104145735,-1.30191384655694,-0.8182356878353403,1.1346245905806143,-0.7743616175162629,0.24005017995223454,0.16660901849076026,0.5968801779886244,39.648803854486346,1.4678391639722035
1998-05-01,447.3867165839236,445.80694302775174,449.40352526466904,125855,17624,425.68884914073806,1.6460579100726234,2.9556665188773765,394.15818076696905,256.26389983283525,259.89791060478484,34.6,41.5,5.49,699.4684936466152,6.923792519818318,8.964878597891584,10.371214335900618,10.51229861398349,2140.3148565513256,617.3135539017712,2.220367763588513,-0.7343856111031624,-0.33620229159110604,-8.071003110876632,1.1851434276765929,-0.8840825328077813,0.4014165063248214,0.3552467802067909,0.5945407559491027,35.5281877229728,1.2783420187026913
1998-06-01,446.75733979736447,444.9810275335848,448.62098325650413,126087,17608,426.3510517879169,-1.0225276221833957,1.4751077456758939,391.60150266976837,256.4179830682508,259.7491010535146,34.4,41.4,5.56,703.3365350872054,5.734674650838812,8.222086167573366,9.26967823378078,9.549398683085201,2062.501909827173,640.7069673859733,3.0613903918841174,-3.256821395636434,-1.6401493691291336,-5.307038498775171,0.6126824111346139,-1.6989094609246536,0.22202514765421455,0.22451029340292195,0.6710123614525498,38.900028279416574,0.43451752171977276
1998-07-01,446.4093830149914,444.51598719875085,448.25142972437,126213,17422,426.4143594017165,2.9693106717363413,2.944786753879879,394.73901492654375,256.5718292524414,259.0767040487478,34.5,41.4,5.54,702.1682038978242,5.650173561926072,8.133489679748948,8.760910680200482,9.207037336645385,2030.531912964303,517.8080106513662,3.0185507618734846,0.6933009295896255,0.015595358548829985,-5.942299346519803,0.6018889453194163,-2.8448347419210336,0.30718902611686616,0.20132911608737913,0.5643522942538306,42.3986126820696,0.2816740509490243
1998-08-01,448.44105997971974,447.0288167393093,450.6506088083092,126551,17563,426.8703949348879,1.6570626952649041,1.4696878750750437,392.9862923556477,257.0319527636131,259.9722324216582,34.5,41.4,5.55,686.4095959935888,7.132179899776667,9.538301287972331,11.021533155736108,11.245255457691485,2529.033452747157,478.5775245030636,3.1487232916743437,-0.40572403739786234,-1.591102717645491,-6.82695697698739,0.7528455930819291,-2.1281027985619403,0.2767775524315823,0.16235811502163955,0.7855478820920325,24.21661971102378,1.4411129431100882
1998-09-01,448.2454379195745,446.8534551615434,450.42287805525467,126764,17557,427.61104090823324,-0.7007857493705989,0.7341694936865913,389.9950424193877,257.33752977756086,260.4170070614818,34.3,41.3,5.51,692.4622238674654,11.014057147066222,8.553563824637934,9.462004021384416,9.68086679205237,2593.8947542383685,587.3383694868317,4.047267838750827,-3.1206611389960024,-2.140652300208819,-10.061437511572592,0.808169473593523,-1.505829134098576,0.12955286676174893,0.04169312962071814,0.5605488437816462,25.510181617174112,4.95465772951938
1998-10-01,449.0518866385849,447.8348802245809,451.4082877299452,126968,17512,427.94815962820894,2.625839028248091,2.932194494971014,387.1201010907891,257.64217586237737,260.4170070614818,34.5,41.4,5.07,700.1855676385654,11.248986588135427,9.830781821973858,11.548948469815912,11.739813621530288,2405.891119119653,521.6715956335647,4.031443969763643,0.1459923128432865,-0.2762860660094266,-13.461168188571321,1.0676927906892502,-0.8103999316979298,0.3190291001267056,0.2718758931912504,0.15956244022571742,30.50273773030426,6.103470310299898
1998-11-01,448.98693172050974,447.9719201611718,451.57825333450353,127243,17465,428.2192487141586,0.0635854230566591,1.4634148155134281,387.7431560658527,257.8700529074361,260.638654732571,34.4,41.4,4.83,705.9299712641283,10.84018211720139,8.225553873721708,10.100283362799644,10.337676953151515,2207.5910871280357,441.7554420574561,3.9442960918116796,-2.5415719190191037,-1.846671709662015,-12.448980452137732,0.6968732291392143,-0.8206635248756129,0.2456153355458781,0.1616655304679142,-0.18469128820211367,29.021723386657754,4.979672250623871
1998-12-01,449.3575835852012,448.56510191277107,452.12199371431404,127607,17449,429.03224454635404,1.2074833202489552,2.1917814312414032,390.6004933102583,258.173083442354,260.71242825122494,34.5,41.5,4.68,711.4143219805957,7.970152826822578,8.971920833285083,10.377330699651566,10.536290444042152,3163.667391262017,455.6032260442189,4.598435965261103,-1.188520350654802,-1.1244789191789817,-10.63324693446259,0.6319403991330432,-1.6208594980375324,0.31067532383085705,0.20888414076755168,-0.26841933395444695,36.567530078590494,3.0518651737247042
1999-01-01,449.8246226566528,448.8885776829851,452.42496764925744,127713,17427,428.88828565259763,2.189434210414161,2.187785473817948,395.8906591326996,258.5505848344116,260.93342281630527,34.4,41.3,4.63,715.4334079077511,7.507902282697049,8.815351335020182,10.48052617720009,10.626948363835368,2918.3294854657724,384.4979208679615,3.654759646510115,-0.06422064978777975,-0.9398286514019154,-4.950978996569745,0.5007528707291158,-2.256045597574939,0.20506161387927335,0.037941043364121185,-0.3092677783715594,35.281671063474846,1.6396478228297298
1999-02-01,450.3564833095088,449.76796256170906,453.25037896490903,128131,17395,429.38918996811236,-0.2853519353965652,0,400.73331852324714,258.7764035227708,261.22732457084413,34.4,41.4,4.76,712.1518941158362,6.184667846616898,8.19797307227168,9.875054935303808,9.930508238929121,2581.4094868537213,327.9500086084954,3.7768225841648473,-2.5766968647227033,-2.9794430554609224,0.2161434361969441,0.4097596512954169,-1.9766715945393685,0.1844627424671117,0.07205499522507353,-0.14251745237402424,32.45489988800773,0.510527732255782
1999-03-01,450.5149830703213,449.6760582137348,453.1807781983197,128239,17368,429.81965556219234,0.9350670406372915,0.7283763501320826,402.3564380161053,259.00171341906173,261.66656393003575,34.3,41.3,4.81,715.9579573370337,1.8736214701801446,7.716251715660292,8.562940427658532,8.746765383119964,2167.919760746823,260.96883481676923,3.920036284461048,-1.4112441993041531,-2.265143314278485,2.578161024952294,0.40845595997041073,-1.2705873581525111,0.058225863919481924,-0.0930875346378599,-0.2489156230846925,39.66358532954723,-3.4091278506673497
1999-04-01,450.78594063177206,450.1126580600944,453.5824395089553,128610,17344,430.3862369954498,5.5320760243370595,7.9830956652328755,398.89840465642743,259.37610547000827,261.95832197798796,34.4,41.3,4.74,719.6821433650064,7.734982832739611,8.304754060736286,10.241463012260112,10.346131600958415,2087.8551376821124,278.1537039001778,4.698592268194886,3.12456824970597,5.150325161530519,-0.7264581659568989,0.6672802118077357,-0.4617805493693936,0.11610928397561793,-0.12774914907598145,-0.34663842673384515,37.828469369222375,2.706682261631892
1999-05-01,451.47201763993473,451.000859514388,454.45673764337675,128822,17333,430.8110951723713,0.5990934894190636,0.7231093921731505,405.69887756783316,259.7491010535146,262.4668592163159,34.3,41.4,4.74,717.1533901235478,6.506266778781808,8.150936617141383,10.134877500604716,10.268091604374774,2171.6820552605786,248.9040594610051,5.306755791727824,-1.4276089552458788,-1.863052485808252,9.69814574522968,0.48862571502490937,-0.08530098117068974,-0.02801451740188554,-0.016078844423375926,-0.3319335863654782,29.479186908133784,0.7058677761647258
1999-06-01,451.30483181112754,450.68305219268143,454.10806307169275,129099,17295,431.2435369899659,0.25216043800613597,0,408.42942263685995,260.04649904222725,262.90069937617574,34.3,41.3,4.76,722.454213873307,5.830967250462015,7.998277286827772,9.216607921391017,9.281142418011086,2261.9699624817877,167.14091719141288,5.242851491731756,-1.7184574302205537,-2.5122234923486455,8.873962396753825,0.8767737271896294,0.36955887588004543,0.05166036875202451,-0.07847487832181343,-0.4254075868107279,31.577317705365544,-0.15005165085978422
1999-07-01,451.9357363172634,451.1973171875602,454.56791713961246,129420,17308,431.41893452447215,3.1789765611361327,5.049601680246059,400.0033882750859,260.4170070614818,263.2608005935352,34.4,41.4,4.99,719.1971329965227,7.262350500333078,7.2333647262152,8.441000543603423,8.411115424796378,2290.5935174163897,222.83373514536652,3.981451782968236,1.277798341774183,2.4180532219471793,2.1480696506095,0.9164740017095028,0.5603612504243642,0.08957603963138183,0.03701664004972827,-0.13465738619426304,21.15668199887341,1.7576827146008833
1999-08-01,452.3557663466394,451.7009785487345,455.1809492845804,129576,17287,431.9565953331276,2.1041892880225856,2.87597501351961,405.1784947803305,260.5648267484129,263.4044787791714,34.4,41.5,5.07,718.5697599162525,4.553080552694558,6.114800317598849,6.947875469822293,7.12510568506201,4057.791091043153,-40.353810122389405,3.555096387593494,0.03775761152144019,0.1282223827948843,6.645530848037993,0.15375043570981006,-0.10236652574701566,0.09608557963880315,0.09841610373882048,-0.0805743220731081,25.66755244659862,-0.9955255342655382
1999-09-01,451.9329033109968,451.2317783373452,454.76501773688653,129781,17281,432.4304826863233,4.197341789147696,5.016430118109374,415.10399058986457,261.08048166633745,263.834278867739,34.3,41.4,5.22,715.6730275926234,4.246298264714176,5.32796921158814,6.408376288942293,6.601999197031375,2092.91756234481,62.61292137606506,4.121959460988762,2.1894269850138204,2.3433334105425523,13.83177211666117,0.31641007849128755,0.09036515158635439,-0.030354261721996068,-0.0254172232015506,0.07340445669940632,18.514018420353977,-1.1652722954080597
1999-10-01,453.25769122531483,452.79640348149525,456.2733346640823,130190,17272,432.6368565342247,1.9058781588785332,2.143495657756877,411.57798429421655,261.3006652415316,263.834278867739,34.4,41.4,5.2,721.7392112698151,6.223549154180652,5.737631184236648,7.06924049543403,7.194240215380319,1572.374442619097,-70.49158583913595,3.9562687806853205,-0.05773786864947783,-0.6079359207508652,13.839480445172967,-0.4275541555340965,-1.1484467243628842,0.03773958159877111,-0.04443036637479025,0.04016907739602349,28.22814719729297,0.03655298928031314
1999-11-01,453.72884826393874,453.4090853640442,456.89137948876237,130479,17282,433.1075387044826,1.0453845764785912,2.1396736723878265,414.4720769547168,261.4471854142644,263.97713603489154,34.4,41.4,5.42,723.6274570318283,4.966137209125142,5.670701002729629,6.839129215624439,7.081807122427506,1854.1653995660017,-85.03895202917192,3.8729513864416845,-0.7892417102244913,-0.5182571560717517,16.98949043453763,-0.837260627393448,-1.42371307059733,0.08996233360992534,-0.05784365839320316,0.23805319593734975,24.777853485581886,-0.676938107371658
1999-12-01,454.49880287697573,454.10806307169275,457.5689880665583,130786,17280,434.41949563648745,2.881789651426521,2.8469764243564746,409.93321037331395,261.7395832834079,264.3333886382519,34.4,41.4,5.3,729.250734549276,7.1516243185020825,7.229088507711708,8.363965033396425,8.66221649271165,2152.451772439177,-90.19561038388929,4.3200421993434475,1.2220443962246763,0.4105249427169566,11.081112335279158,-0.7795362917540274,-1.2149532286951512,0.0462270346946525,-0.1381383542629635,0.20827906725474765,29.264729711242012,1.3844257027625213
2000-01-01,454.5163248365491,454.2615828428744,457.68026039619383,131020,17284,434.08399903436316,3.4180089915194727,3.5492483726795894,410.0989104940769,262.10388241125804,264.83001966964366,34.4,41.5,5.45,724.026249457216,7.289669567094123,6.294172473689059,6.7861763848161445,7.122578254964765,2340.8630016192037,-67.53518304994941,4.286416933372948,1.8192162904495859,1.154442373756062,11.430933382159026,-0.48196341179698265,-0.20744292047032786,0.027896636416237186,-0.03087016448651525,0.30401948574009463,21.872415325884617,1.6291501334634804
2000-02-01,454.813094151778,454.5267303655044,457.8725589569931,131136,17285,435.04456642276796,3.8568557516448783,4.951377493406384,407.2439726834051,262.4668592163159,264.90076604684265,34.4,41.5,5.73,721.9949492130461,3.422728277199326,6.636228486771472,7.400283353964369,7.53993779118548,2684.3842773960787,-10.903932259549038,4.712180758827401,2.42259084550081,2.559370199249484,7.519615830363648,-0.1569770380766613,-0.3629085865374577,0.04849907336465975,0.026257410895340172,0.6579719917754128,14.565930923147107,-2.8049078235399207
